what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321736106839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736107722
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736108222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736108860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736109591
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736113901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736136141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736136378
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321736142667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321736143199
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321736143545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736150133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736150314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736151643
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736151867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736152210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736153014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736153590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736156932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321736177780
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736179933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321736184982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736186359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321736204668
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736206044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321736208852
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736211692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321736215786
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736216995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321736218043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736219267
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736222404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736222732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736223912
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736227274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736229943
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736230920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736231222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736232005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736250985
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736251621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736251925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736252627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736254075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736256654
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736261519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736410192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736422806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736432939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736433070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736436721
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736437762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736438090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736438557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736458501
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736458875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736459249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736459452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321736487775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321736491954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736492970
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736493278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736493606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736494299
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736503664
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736507516
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736513621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736533706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736541467
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321736549895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736552800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736569905
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736570244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736570556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736571015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736581247
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736581955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736582277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736582757
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736588313
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736601525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736615801
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736616415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736616723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736617420
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736620058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736642585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736642794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736645553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736654334
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736658107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736658421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736659095
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736659883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736662426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736665219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321736665234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736666950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736675484
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736685293
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736690176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736707587
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736710563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736710883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736711573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736713314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736751175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736791231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736851990
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321736854299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736885905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736886763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736909071
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736909898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736910210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736910662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736919648
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736920209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736920537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736921270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736924967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736939460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736956557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736970789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321736977216
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321736978339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736978667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736979369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736980430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321736990014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737002288
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737003334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737024844
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737027032
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321737029513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737029825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737030964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737032353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737042383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737065989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737280959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737286793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737300683
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737307656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321737420721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321737423467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321737438345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737444665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321737467674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737471110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737480183
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321737481370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737481678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737482343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737483883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737516530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737525914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737527534
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737529524
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737626980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737690694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737692710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737704267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737704542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737710649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737711012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737712821
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321737714616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737714970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737715381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737731382
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737740365
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321737745587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321737745761
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321737745981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737751459
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737754700
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321737762975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737763283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737764327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737767247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737772344
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737782774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737802543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737850360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321737852816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737863180
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737907655
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737944924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737947475
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737955615
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321737958524
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321737964857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321737990839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738018592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738019182
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738035640
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738040484
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738137623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738148796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738155471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738186996
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738187673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738191280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738191476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738194387
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738194520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738200820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738208691
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738214416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738221224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738224614
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738224932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738228272
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738233616
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738239061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738243854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738247152
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738247333
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321738247536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738248196
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321738250393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738250700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738251743
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321738253731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738268565
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321738269639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738269955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738270622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738304455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738305684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738309849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738332628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738333507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738338141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321738373111
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321738383696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738384018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321738384657
