what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321827050125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321827060808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321827063239
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321827064033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827064341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827064979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827067461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827070192
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321827070209
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321827071326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827071658
