what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321776832145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321776861595
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776862291
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321776864514
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321776864684
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321776864884
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321776865617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321776869047
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321776869313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776869639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776870798
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776879816
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321776885469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776885788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776885843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776887158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776895085
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776898731
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776903284
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776904991
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776905856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321776915710
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321776916308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776916643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776917384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776919549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776923539
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776924526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321776934953
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321776935553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776935876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776936558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776937597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776940094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321776941092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321776941434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321776942144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321776943948
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321776944909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776945215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776945850
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776948260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776949382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321776957591
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321776965635
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777040190
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777043294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777050761
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321777052130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777052429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777053318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777055493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777064571
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777068422
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777079040
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777086832
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777110403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777161140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777172701
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777174569
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777198254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777258312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777258551
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777537599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321777552689
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321777553141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777557164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777557423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777558948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777585354
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321777586083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777586389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777587398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777588886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777595881
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777597064
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777606673
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777645307
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777649925
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321777730110
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321777730429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321777730700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777735923
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777757229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777779157
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321777779895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777780202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777781628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777783275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777788127
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777793704
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777800390
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777807212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777820783
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777823221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777833987
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321777834867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777835173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777836601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777838212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321777846570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777849445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777849737
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777853239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321777854324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777855896
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777857182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321777857885
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777859198
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777871063
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777872435
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321777888138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321778063157
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321778064782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778065084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778066612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778068462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778068571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778068578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778072506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321778086110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321778086436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321778088623
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321778793979
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321778880003
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321778918569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321778971830
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321778972465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778972761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778973417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778974829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321778990471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779000832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779058227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779073374
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779076950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779098785
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779099505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779099813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779101184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779102700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779141223
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779246346
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779289299
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779296796
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779299197
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779458955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321779467611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321779472429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779478023
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779480517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321779488675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321779499627
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321779507522
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321779507702
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321779509585
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321779509732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779511599
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779526323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779526623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779527164
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779529394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321779540807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321779551996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779553068
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779553600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779553937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779554346
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779557657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779570309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779570504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779578139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779578300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779579882
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779580488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779580791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779581353
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779586328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321779592461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321779604023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779605046
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779606239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779606543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779607527
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779609747
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779617745
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1321779634059
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779636439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321779643316
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779644376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321779652914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779654998
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779655730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779656036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779656774
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779679763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321779687634
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779689446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321779692697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779693964
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779694306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779694630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779695534
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779706565
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779707913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779708235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779708391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779715491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779726439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779731012
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779731456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779731778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779732518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779733402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779738209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779747447
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779748178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779748493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779749147
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779757821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779765130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779784053
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321779786876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779820161
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779822348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779822663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779823928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321779843388
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321779843827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779844427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779845314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779847989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321779907067
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321780132170
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321780248474
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321780254336
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321780447561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321780742456
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321780743043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321780743341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321780744221
